	Temperature	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
	20	11.7072558593743	15.1025976562496	13.7136914062498	61.3600585937521	21.8763476562497	32.0068554687505	60.3205371093751	68.5531250000006	38.340058593749	9.99470703124985	9.3458105468759	13.8689062500015	65.7831640624995	44.8342578125003	68.3421484375024	-18.0563671874991	63.1992187500018	34.7268359374982	26.9225781249999	22.415283203126	42.3183398437501	45.6258007812495	62.3189062500002	44.5926074218752	20.5805078124995	40.7657421875012	32.3084960937489	44.3874609375005	46.6031640624994	30.0899902343758	2.35164062499973	51.1225781249998	46.3515429687496	-1.90798828125162	7.88044921874973	7.57734374999905	39.9815136718734	16.0216113281244	28.1789355468758	14.4911328124998	18.815341796875	48.4363671874996	46.1126367187505	62.1942382812498	11.2763671875001	2.21105468749988	1.47837890625078	22.0958789062489	64.3104492187507	39.4162695312499	48.4862890624995	28.5641992187503	17.4862792968753	26.2352343750018	28.0274414062499	29.6689160156247	24.6367968749998	51.0600195312503	37.5357519531243	45.4321679687494	30.2805175781247	19.1742089843747	42.3073535156257	36.8004882812504	19.1837890625009	50.2247265625016	41.7689550781251	34.7400195312497	29.6284082031244	40.7183398437493	23.87685546875	46.8321093749992	40.1321289062499	37.9978710937509	25.9921191406249	43.5431640624997	60.2705468749988	47.7947656249993	41.0721386718747	22.9184277343735	28.450576171875	58.7668554687494	64.0458398437495	47.2968066406253	19.1025585937505	34.7504296874993	25.1710839843753	21.9525390624992	28.1432031249998	29.4743164062505	19.1536523437507	37.7104687499991	45.0962890624995	18.5147167968755	14.6021191406248	17.9948339843746
	20.5	25.3657210286443	32.7222949218739	29.7129980468754	132.946793619796	47.3987532552081	69.3481868489594	130.694497070313	148.531770833334	83.0701269531239	21.655198567708	20.2492561848974	30.0492968750036	142.530188802082	97.1408919270823	148.07465494792	-39.1221289062464	136.931640625005	75.2414778645818	58.3322526041661	48.566446940104	91.6897363281256	98.855901692707	135.024296874999	96.6173160807294	44.5911002604149	88.325774739585	70.0017415364568	96.1728320312509	100.973522135415	65.194978841147	5.09522135416489	110.765585937499	100.428343098957	-4.13397460937824	17.0743066406234	16.4175781249987	86.6266129557271	34.7134912109368	61.0543603515638	31.3974544270829	40.7665738932287	104.945462239582	99.9107128906247	134.754182942709	24.4321289062501	4.79061848958361	3.20315429687616	47.8744042968725	139.339306640626	85.4019173177091	105.053626302082	61.8890983072928	37.8869384765633	56.8430078125025	60.7261230468738	64.282651367188	53.3797265624994	110.630042317708	81.3274625651027	98.4363639322897	65.6077880859372	41.5441194661462	91.6659326171879	79.734391276044	41.564876302084	108.820240885418	90.4994026692711	75.2700423177075	64.1948844401035	88.2230696614582	51.7331868489571	101.469570312499	86.9529459635417	82.3287207031248	56.3162581380204	94.3435221354166	130.586184895831	103.555325520831	88.9896337890623	49.6565934244766	61.6429150390629	127.328186848957	138.765986328125	102.476414388022	41.3888769531256	75.2925976562483	54.5373486328127	47.5638346354158	60.9769401041666	63.8610188802088	41.4995800781265	81.7060156250002	97.7086263020838	40.1152197265636	31.6379248046862	38.9888069661451
	21	23.4145117187494	30.2051953124998	27.4273828125013	122.720117187503	43.7526953125007	64.0137109375008	120.64107421875	137.106250000001	76.6801171874998	19.9894140625005	18.6916210937505	27.7378125000025	131.566328124999	89.6685156249971	136.684296875001	-36.1127343749965	126.398437500005	69.4536718749987	53.8451562499995	44.8305664062482	84.6366796875005	91.2516015624988	124.637812499998	89.1852148437503	41.1610156249984	81.5314843749997	64.6169921874995	88.7749218750017	93.2063281249996	60.1799804687511	4.70328124999833	102.245156249999	92.7030859374988	-3.8159765625021	15.7608984374976	15.1546874999989	79.9630273437489	32.0432226562498	56.3578710937512	28.9822656249996	37.63068359375	96.8727343750001	92.2252734374988	124.3884765625	22.5527343750001	4.42210937500113	2.95675781250111	44.1917578124977	128.6208984375	78.8325390625007	96.9725781249984	57.128398437501	34.9725585937498	52.4704687500014	56.0548828124988	59.3378320312505	49.2735937499994	102.120039062499	75.0715039062486	90.8643359374972	60.5610351562495	38.3484179687504	84.6147070312484	73.6009765625021	38.3675781249998	100.449453124999	83.5379101562503	69.4800390624983	59.256816406251	81.4366796875008	47.7537109374989	93.6642187499988	80.2642578124991	75.9957421874979	51.9842382812496	87.086328125	120.541093749999	95.5895312499982	82.1442773437498	45.8368554687494	56.9011523437512	117.533710937498	128.091679687499	94.5936132812515	38.2051171875015	69.5008593749992	50.3421679687502	43.9050781249993	56.2864062499991	58.9486328124995	38.3073046875014	75.4209375000019	90.1925781250012	37.0294335937501	29.204238281248	35.9896679687486
	21.5	23.4145117187536	30.205195312499	27.4273828125004	122.720117187502	43.7526953124974	64.0137109375009	120.641074218751	137.106250000003	76.6801171874974	19.9894140625003	18.6916210937464	27.737812500004	131.566328125	89.6685156249985	136.684296875005	-36.112734374992	126.398437500003	69.4536718749971	53.8451562499982	44.8305664062501	84.6366796874997	91.2516015624939	124.6378125	89.1852148437478	41.1610156250018	81.5314843749994	64.6169921874955	88.7749218750035	93.2063281250001	60.1799804687487	4.70328124999844	102.245156249998	92.7030859375018	-3.81597656250028	15.7608984374996	15.1546874999962	79.9630273437484	32.0432226562475	56.3578710937547	28.9822656249981	37.630683593751	96.8727343750012	92.2252734375005	124.388476562502	22.5527343750028	4.42210937500226	2.95675781249986	44.1917578124982	128.620898437502	78.8325390625015	96.972578125	57.1283984374974	34.9725585937477	52.4704687500004	56.0548828125011	59.3378320312452	49.2735937499999	102.120039062498	75.0715039062488	90.8643359374969	60.5610351562502	38.3484179687476	84.6147070312476	73.6009765624989	38.3675781250032	100.449453125001	83.537910156249	69.4800390624991	59.2568164062509	81.4366796874971	47.7537109374965	93.6642187499971	80.264257812502	75.9957421875	51.9842382812503	87.0863281249999	120.541093749999	95.5895312499972	82.1442773437461	45.8368554687492	56.9011523437503	117.533710937499	128.091679687501	94.5936132812501	38.2051171875012	69.5008593750023	50.3421679687475	43.9050781249965	56.2864062500009	58.9486328125013	38.3073046875024	75.4209375000066	90.1925781250003	37.0294335937535	29.2042382812489	35.9896679687494
	22	23.4145117187179	30.2051953125033	27.4273828124986	122.720117187516	43.7526953125112	64.0137109375032	120.641074218743	137.106249999987	76.6801171875112	19.9894140625041	18.691621093774	27.7378124999973	131.566328124984	89.6685156249998	136.684296874985	-36.1127343750388	126.398437499999	69.4536718750078	53.8451562500051	44.8305664062386	84.6366796875061	91.2516015625298	124.637812499992	89.1852148437669	41.1610156249851	81.5314843750103	64.6169921875211	88.7749218749869	93.2063281249937	60.1799804687622	4.70328124999776	102.245156250009	92.7030859374825	-3.8159765625137	15.7608984374895	15.1546875000129	79.9630273437458	32.0432226562657	56.3578710937256	28.9822656250109	37.6306835937498	96.8727343749923	92.2252734374974	124.388476562496	22.552734374981	4.42210937498055	2.95675781250486	44.1917578124913	128.620898437497	78.8325390624865	96.9725781249809	57.1283984375276	34.972558593767	52.4704687500115	56.0548828124944	59.3378320312817	49.2735937499942	102.120039062509	75.071503906247	90.8643359375099	60.5610351562447	38.3484179687632	84.6147070312639	73.60097656252	38.3675781249813	100.449453125002	83.5379101562589	69.4800390624915	59.2568164062466	81.4366796875147	47.7537109375158	93.6642187500024	80.2642578124794	75.9957421874961	51.9842382812449	87.0863281249976	120.541093749987	95.5895312500013	82.1442773437783	45.8368554687461	56.9011523437596	117.53371093748	128.091679687481	94.5936132812526	38.2051171875011	69.5008593749789	50.3421679687632	43.9050781250099	56.2864062499852	58.9486328124939	38.3073046874974	75.4209374999537	90.1925781250013	37.0294335937314	29.2042382812514	35.9896679687433
	22.5	23.5486311848649	30.3674755859415	27.5935221354165	123.040999348975	44.1088346354279	64.3893326822946	121.147571614577	137.260100911445	76.9067057291779	19.8487141927128	18.6090738932534	27.6011360677047	132.018528645817	90.0504492187504	137.219394531237	-34.6108072917027	128.357044270833	71.4368359375069	54.2755013020878	45.1739078775912	85.1261425781312	91.6098567708632	124.957285156241	89.5533658854337	41.4754866536305	82.0977913411565	64.9005826823129	88.6860644531127	93.4584374999935	60.3575211588666	4.71292317708105	102.357428385426	92.7192220051915	-4.23519856772202	15.7412499999899	15.3632031250136	80.4802132161425	32.2630419922033	56.5561181640384	29.0600878906358	37.7817464192707	97.0354524739518	92.4008072916639	124.266718749996	21.933349609356	4.47490885414834	2.99613606771356	44.3986132812405	128.972392578121	79.1631429036319	97.5081933593557	57.3713850911738	35.1444840494953	52.7051139323019	56.1235693359306	59.6026529948233	49.5949137369731	102.386705729175	75.4663313802051	90.9769726562582	60.8820019531196	38.6251790364718	85.0629541015755	73.3929947916872	38.1866145833135	100.818834635419	83.8360677083423	69.471884765616	59.5426041666645	81.5666796875159	47.59309570314	93.2310481770862	80.7722460937296	76.2996956380166	52.4400309244738	87.5631608072888	120.813470052071	96.0235742187505	82.6150651041955	46.185533854164	57.4505485026133	117.256526692689	128.553706054669	94.9423828125043	38.3699446614594	69.6794498697716	50.6049739583467	44.4928824869908	57.4718457031109	59.9538053385343	38.4018652343731	75.540423177038	90.1949479166692	37.1588981119603	29.2791503906257	36.1803727213464
	23	22.6388264973998	29.4230013020822	26.4831738281242	121.142447916667	41.909199218748	62.0398063151027	118.065076497397	136.236477864586	75.5064664713524	20.7087044270827	19.1668196614553	28.5568164062528	129.018710937499	87.6684049479165	133.825384114586	-44.1089453124939	116.379127604166	59.2659179687512	51.6917708333327	43.0514794921885	82.0895572916648	89.3788313802046	123.022555338543	87.2902620442675	39.507522786461	78.7073242187481	63.1054557291619	89.1006998697949	91.969811197917	59.1962239583313	4.5930631510405	101.676341145831	92.5198632812511	-1.64713867187311	15.9861458333348	14.1104329427085	77.2331591796885	30.9213281249966	55.3299641927123	28.4457747395817	36.820626627605	95.9778417968772	91.2716308593741	125.073583984376	25.7742154947947	4.19705403646128	2.64268880208431	43.1673860677087	126.754210611978	77.1119824218781	94.2734456380234	55.8114453124962	34.121972656248	51.3030338541657	55.7906640624992	58.0742643229123	47.6167203776035	100.844160156249	73.0534114583336	90.3086946614551	59.0356754557299	37.0072395833304	82.3394368489568	74.6757877604153	39.2833691406287	98.5642187500008	82.0577376302062	69.422555338543	57.8011230468754	80.735097656247	48.6381054687466	96.0218359374998	77.7135286458363	74.4266682942721	49.6409765625017	84.621046549479	119.149912109375	93.3575423177084	79.8587630208299	44.2231249999998	54.0383772786455	119.079625651044	125.90339029948	92.9218701171881	37.4137809244783	68.5136165364618	49.0514794921859	40.9102701822895	50.377021484376	53.8249739583352	37.7946842447916	74.8465625000059	90.1236979166661	36.3678108723991	28.9343343098949	35.0571988932288
	23.5	21.5473811848956	27.1575911458332	25.0583902994787	116.824583333331	37.7308317057292	57.7760611979156	111.629038085935	134.981881510417	72.8032161458328	22.5572721354158	19.9669970703122	29.5986458333329	125.054127604167	83.3557454427096	127.93474609375	-60.5232356770837	92.5830989583328	35.3855859375021	46.0988997395835	38.9253938802092	76.4101953125002	85.3070442708331	119.066858723959	82.9479915364587	35.9967513020839	71.2118717447904	60.1428320312494	91.2102441406237	88.5725130208317	57.5776806640615	4.98425781250171	100.317060546875	92.9847428385415	3.58260742187554	15.5498144531252	11.6520670572927	71.3231005859366	28.1501969401044	53.0606787109376	28.347480468751	35.1799153645834	94.3468033854166	89.5633268229174	126.19177408854	33.0548502604154	3.33448242187421	3.05392252604281	40.5853222656245	123.031136067708	73.2498030598958	87.4461653645841	53.3376253255201	31.854881184896	48.3409619140625	54.5069222005213	54.2286181640633	43.6955940755205	96.9740022786452	68.1290397135417	89.0509114583338	54.3059147135423	33.1284016927084	76.8536214192713	77.2829654947908	41.5833789062492	94.0527457682296	78.0419466145828	70.2423079427075	54.2392089843744	79.4433723958322	50.3381119791674	100.836858723958	71.2069368489576	70.7403255208341	44.2137418619798	78.9777766927081	115.682275390626	88.1320442708357	73.308507486978	38.9385709635416	47.6733642578117	121.567174479169	119.341149088542	88.057171223957	35.086487630209	66.801979166667	45.387579752605	33.7521158854179	34.9787988281248	41.4596875000013	37.0285091145814	73.2676399739584	90.6463964843734	34.7461962890613	27.4091162109362	32.4943359375009
	24	21.1471484375001	24.6099820963534	24.2377050781257	112.510200195313	33.7452311197907	54.1354248046881	106.752179361978	133.454388020832	70.5838362630199	23.2601692708339	19.4674137369789	29.0483528645827	122.091608072919	78.9955110677088	124.017141927083	-73.4916210937504	69.9765234374997	13.5495768229148	40.9767805989578	35.9842561848943	71.3510156250001	81.4126643880205	114.8242578125	78.4758886718762	32.7406136067694	64.9586735026056	57.047705078126	92.2240169270837	84.9285481770831	56.0193261718757	4.78955403645944	98.5893945312512	93.6497167968766	6.43816406249982	13.7783463541654	7.57800130208113	67.2417529296855	26.0820052083338	50.6102685546878	28.9819466145818	34.141012369791	93.4557080078127	87.6810611979171	126.553955078123	39.0202473958323	2.00375000000145	2.66820312499806	36.914892578126	119.011310221357	69.9724218749988	81.1808024088541	51.241331380208	29.485764973958	44.6572037760411	52.0280419921877	50.5388753255212	40.8570377604175	93.293105468751	64.2755533854157	86.0769661458343	49.7659391276044	29.3472884114587	71.0112711588541	78.4246093749993	43.403063151041	89.6782421874998	74.7954394531246	70.8064843749995	51.2175276692712	77.9143912760429	50.5990983072908	101.453515625	64.9283333333326	67.7896516927079	38.7645133463531	73.6982096354163	113.464488932291	83.4538867187481	66.8998372395833	32.856761067709	42.0670475260414	123.780725911459	111.067752278646	82.2030729166677	32.536420898438	65.5016796874993	42.5880403645828	26.6376969401034	19.9134993489589	30.0317415364568	34.9517122395843	70.5543391927092	89.9970019531251	33.5520703124993	24.6056754557295	29.5203515624999
	24.5	20.7163053385407	22.6844514973973	22.6522867838536	108.354519856771	29.7636100260418	50.9856282552082	102.924121093749	131.831819661458	68.6451253255206	23.9624218750008	18.8802897135415	27.7781412760402	118.294147135415	75.9662825520816	121.012825520833	-87.4500781250001	46.4624283854146	-10.8424088541678	36.2186376953123	32.1044433593752	65.3577050781236	77.2636962890623	110.635016276041	73.4224560546858	28.7208675130208	58.6311035156243	52.2138313802086	92.455917968751	82.2427246093753	53.5266699218746	3.72928385416435	97.5704003906244	94.7371191406243	7.55892578125201	11.1647949218751	2.85946614583452	63.6298095703137	24.6256005859367	47.6407373046862	30.626175130207	32.831342773437	92.6056982421871	85.3184602864578	128.271998697918	45.3141503906267	-0.76372395833323	1.71660807291551	32.4885449218743	114.123999023437	66.4990917968759	75.2425423177086	48.9905501302079	27.3767561848967	40.5084309895825	49.9432177734378	46.8502490234373	37.6015885416655	90.8028466796894	60.8972493489588	81.3154752604179	46.9246695963548	26.2516145833333	64.8305013020832	80.4438053385411	45.9942968750009	85.2799886067696	72.0121419270828	70.863242187501	48.0758756510413	76.3178515624995	50.4140527343751	100.575865885416	59.4647688802098	65.9950797526036	33.486925455729	69.2090201822915	111.562724609374	78.5354459635406	60.5894775390617	27.196811523437	35.9862207031265	126.983164062498	102.321108398437	76.6865983072918	30.4399788411455	64.6141373697908	40.4559049479165	17.6229248046864	3.60339843749887	17.4405371093736	32.1440104166677	69.2614322916668	88.595315755209	32.2359863281264	21.9509440104176	27.297211914062
