	Temperature	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
	20	4855.42312500002	5919.00095703128	5841.49667968756	5512.27558593753	5935.52816406253	5217.29945312506	4680.15998046879	7119.11910156255	5104.91390625003	3451.1467578125	3465.89579101563	3425.8653125	4731.56480468751	5667.2518945313	7160.344296875	6797.93917968753	5907.6538085938	5530.83164062501	4489.85292968753	5296.12816406253	4930.41470703127	4219.55646484379	4264.15951171878	4378.52267578131	4440.09808593754	4511.82203125001	4874.00660156255	5091.09607421879	4351.61900390628	4239.96074218751	4601.52861328129	4372.12447265627	4703.41257812501	4235.15033203127	4965.70792968752	4756.78687500002	4652.02349609377	4549.90767578129	4901.86910156254	4950.51742187505	4408.19257812502	4605.32265625003	4216.44927734376	5690.40574218751	8818.46863281256	6942.65773437508	4243.95372070314	4097.33070312504	3812.87023437503	3843.51868164066	4056.22159179689	4293.37783203129	4479.51669921879	4425.50341796877	4518.92511718752	4199.64011718751	4584.64449218754	4288.91330078126	4546.13718750003	4024.75458007817	3939.21988281251	3798.37973632814	4315.81380859379	3811.98130859376	4152.38927734379	4073.93903320316	3872.5659667969	3997.9370214844	3921.70015625001	4174.9983886719	4881.28300781253	4308.75740234377	4200.10632812502	4170.88578125002	4341.99125000005	4529.35689453126	5342.14701171878	5051.0987695313	3822.56481445315	3996.24123046879	4170.66583007814	4072.97674804688	4384.60142578125	3997.58638671875	4210.87263671876	3924.44367187503	3877.92572265626	4069.12437500004	4133.39679687503	3903.36623046878	4045.85166992188	3716.3239746094	3874.40282226565	3641.27937500003	3726.54764648442	3744.46587890628
	20.5	4816.90789062502	5865.91470703128	5787.10458984381	5464.08355468753	5876.88974609378	5183.12527343756	4656.16939453129	7078.65226562505	5067.12398437503	3445.71463867188	3461.38842773438	3421.58479492188	4701.40746093751	5623.70980468755	7091.66056640625	6746.85968750003	5867.35800781255	5497.03109375001	4476.09884765628	5263.34457031254	4904.39365234377	4210.82646484379	4247.88003906253	4362.81009765631	4417.15498046879	4493.65042968751	4845.57292968755	5065.18718750004	4337.87593750003	4227.75966796876	4582.23169921879	4356.78970703127	4684.76310546876	4221.69722656251	4963.31111328127	4726.42847656252	4623.38814453128	4525.22917968754	4871.78593750004	4927.83425781255	4393.43722656252	4586.27476562503	4203.67082031251	5664.95578125001	8821.63183593756	6927.12195312508	4228.45533203127	4082.93700195317	3801.10126953128	3831.70077148441	4041.32258789064	4277.88732421879	4464.98298828129	4412.66501953127	4504.41292968752	4189.41216796876	4569.08882812504	4278.48289062501	4527.20398437503	4011.27297851567	3925.01572265626	3785.86395507814	4298.72480468754	3800.85655273438	4141.33039062504	4062.12691406253	3863.34231445315	3986.39122070315	3914.36331054689	4162.48578125003	4854.03353515628	4290.17201171877	4186.6915136719	4156.94794921877	4328.4849414063	4512.14369140627	5317.41234375002	5027.1550976563	3813.24692382815	3989.43439453129	4160.99380859376	4061.003046875	4370.00187500001	3984.37686523438	4194.48365234376	3912.06938476565	3867.76790039064	4055.73753906254	4120.08162109378	3890.26099609378	4033.44639648438	3708.2324511719	3865.10386718753	3633.14408203128	3715.88664062504	3732.83748046878
	21	4778.39265625002	5812.82845703128	5732.71250000006	5415.89152343753	5818.25132812503	5148.95109375006	4632.17880859378	7038.18542968754	5029.33406250003	3440.28251953126	3456.88106445313	3417.30427734375	4671.25011718751	5580.1677148438	7022.9768359375	6695.78019531253	5827.0622070313	5463.23054687501	4462.34476562502	5230.56097656254	4878.37259765627	4202.09646484379	4231.60056640628	4347.09751953131	4394.21187500004	4475.47882812501	4817.13925781255	5039.27830078129	4324.13287109378	4215.55859375001	4562.93478515629	4341.45494140627	4666.11363281251	4208.24412109376	4960.91429687502	4696.07007812502	4594.75279296878	4500.55068359379	4841.70277343754	4905.15109375005	4378.68187500002	4567.22687500003	4190.89236328126	5639.50582031251	8824.79503906256	6911.58617187508	4212.95694335939	4068.54330078129	3789.33230468753	3819.88286132816	4026.42358398439	4262.39681640629	4450.44927734379	4399.82662109377	4489.90074218752	4179.18421875001	4553.53316406254	4268.05248046876	4508.27078125003	3997.79137695317	3910.81156250001	3773.34817382814	4281.63580078129	3789.73179687501	4130.27150390629	4050.31479492191	3854.1186621094	3974.8454199219	3907.02646484376	4149.97317382815	4826.78406250003	4271.58662109377	4173.27669921877	4143.01011718752	4314.97863281255	4494.93048828127	5292.67767578127	5003.2114257813	3803.92903320315	3982.62755859379	4151.32178710939	4049.02934570313	4355.40232421876	3971.16734375	4178.09466796876	3899.69509765628	3857.61007812501	4042.35070312505	4106.76644531253	3877.15576171878	4021.04112304688	3700.1409277344	3855.8049121094	3625.00878906253	3705.22563476567	3721.20908203127
	21.5	4739.87742187502	5759.74220703128	5678.32041015631	5367.69949218753	5759.61291015628	5114.77691406256	4608.18822265628	6997.71859375004	4991.54414062503	3434.85040039063	3452.37370117188	3413.02375976563	4641.09277343751	5536.62562500005	6954.29310546876	6644.70070312504	5786.76640625005	5429.43000000001	4448.59068359377	5197.77738281254	4852.35154296877	4193.36646484379	4215.32109375003	4331.38494140631	4371.26876953129	4457.30722656251	4788.70558593754	5013.36941406254	4310.38980468753	4203.35751953126	4543.63787109379	4326.12017578127	4647.46416015626	4194.79101562501	4958.51748046877	4665.71167968752	4566.11744140628	4475.87218750004	4811.61960937504	4882.46792968755	4363.92652343752	4548.17898437503	4178.11390625001	5614.05585937501	8827.95824218756	6896.05039062508	4197.45855468752	4054.14959960942	3777.56333984378	3808.06495117191	4011.52458007814	4246.90630859379	4435.91556640629	4386.98822265627	4475.38855468752	4168.95626953126	4537.97750000004	4257.62207031251	4489.33757812503	3984.30977539067	3896.60740234376	3760.83239257814	4264.54679687504	3778.60704101563	4119.21261718754	4038.50267578128	3844.89500976565	3963.29961914065	3899.68961914064	4137.46056640628	4799.53458984378	4253.00123046877	4159.86188476565	4129.07228515627	4301.4723242188	4477.71728515627	5267.94300781252	4979.2677539063	3794.61114257815	3975.82072265629	4141.64976562501	4037.05564453125	4340.80277343751	3957.95782226563	4161.70568359376	3887.3208105469	3847.45225585939	4028.96386718755	4093.45126953128	3864.05052734378	4008.63584960938	3692.0494042969	3846.50595703128	3616.87349609378	3694.56462890629	3709.58068359377
	22	4701.36218750002	5706.65595703127	5623.92832031256	5319.50746093753	5700.97449218753	5080.60273437506	4584.19763671878	6957.25175781254	4953.75421875003	3429.41828125001	3447.86633789063	3408.7432421875	4610.93542968751	5493.0835351563	6885.60937500001	6593.62121093753	5746.4706054688	5395.62945312501	4434.83660156252	5164.99378906254	4826.33048828127	4184.63646484379	4199.04162109378	4315.67236328131	4348.32566406254	4439.13562500001	4760.27191406254	4987.46052734379	4296.64673828128	4191.15644531251	4524.34095703129	4310.78541015628	4628.81468750001	4181.33791015626	4956.12066406252	4635.35328125002	4537.48208984378	4451.19369140629	4781.53644531254	4859.78476562505	4349.17117187502	4529.13109375003	4165.33544921876	5588.60589843751	8831.12144531256	6880.51460937508	4181.96016601564	4039.75589843755	3765.79437500003	3796.24704101565	3996.62557617189	4231.41580078129	4421.38185546879	4374.14982421877	4460.87636718752	4158.72832031251	4522.42183593754	4247.19166015626	4470.40437500003	3970.82817382816	3882.4032421875	3748.31661132814	4247.45779296879	3767.48228515626	4108.15373046879	4026.69055664065	3835.6713574219	3951.75381835941	3892.35277343751	4124.94795898441	4772.28511718753	4234.41583984376	4146.44707031252	4115.13445312502	4287.96601562504	4460.50408203127	5243.20833984377	4955.32408203129	3785.29325195316	3969.01388671879	4131.97774414064	4025.08194335938	4326.20322265626	3944.74830078125	4145.31669921876	3874.94652343753	3837.29443359376	4015.57703125005	4080.13609375003	3850.94529296878	3996.23057617188	3683.9578808594	3837.20700195315	3608.73820312503	3683.90362304692	3697.95228515627
	22.5	4662.84695312503	5653.56970703129	5569.53623046878	5271.31542968753	5642.33607421879	5046.42855468753	4560.20705078128	6916.78492187504	4915.96429687503	3423.9861621094	3443.3589746094	3404.4627246094	4580.77808593753	5449.54144531253	6816.92564453129	6542.54171875004	5706.17480468754	5361.82890625003	4421.08251953128	5132.21019531253	4800.30943359378	4175.90646484378	4182.76214843753	4299.95978515628	4325.38255859378	4420.96402343753	4731.83824218753	4961.55164062503	4282.90367187503	4178.95537109378	4505.04404296878	4295.45064453128	4610.16521484378	4167.88480468753	4953.72384765628	4604.99488281253	4508.84673828128	4426.51519531253	4751.45328125003	4837.10160156253	4334.41582031253	4510.08320312503	4152.55699218753	5563.15593750003	8834.28464843756	6864.97882812504	4166.46177734378	4025.36219726565	3754.02541015627	3784.4291308594	3981.72657226565	4215.92529296878	4406.84814453128	4361.31142578128	4446.36417968753	4148.50037109378	4506.86617187503	4236.76125000003	4451.47117187503	3957.34657226565	3868.19908203127	3735.80083007815	4230.36878906253	3756.3575292969	4097.09484375003	4014.87843750003	3826.44770507815	3940.20801757815	3885.0159277344	4112.43535156253	4745.03564453128	4215.83044921878	4133.0322558594	4101.19662109378	4274.45970703128	4443.29087890628	5218.47367187503	4931.38041015628	3775.97536132815	3962.20705078127	4122.30572265628	4013.10824218752	4311.60367187503	3931.5387792969	4128.92771484378	3862.57223632815	3827.13661132815	4002.19019531252	4066.82091796878	3837.84005859377	3983.8253027344	3675.8663574219	3827.90804687502	3600.60291015627	3673.24261718752	3686.32388671877
	23	4624.33171875003	5600.48345703129	5515.14414062503	5223.12339843753	5583.69765625004	5012.25437500003	4536.21646484378	6876.31808593754	4878.17437500003	3418.55404296877	3438.85161132815	3400.18220703127	4550.62074218753	5405.99935546878	6748.24191406254	6491.46222656254	5665.87900390629	5328.02835937503	4407.32843750003	5099.42660156253	4774.28837890628	4167.17646484378	4166.48267578128	4284.24720703128	4302.43945312503	4402.79242187503	4703.40457031253	4935.64275390628	4269.16060546878	4166.75429687503	4485.74712890628	4280.11587890628	4591.51574218753	4154.43169921878	4951.32703125003	4574.63648437503	4480.21138671878	4401.83669921878	4721.37011718753	4814.41843750003	4319.66046875003	4491.03531250003	4139.77853515628	5537.70597656253	8837.44785156255	6849.44304687504	4150.9633886719	4010.96849609377	3742.25644531252	3772.61122070315	3966.8275683594	4200.43478515628	4392.31443359378	4348.47302734378	4431.85199218753	4138.27242187503	4491.31050781253	4226.33083984378	4432.53796875003	3943.86497070315	3853.99492187502	3723.28504882815	4213.27978515628	3745.23277343752	4086.03595703128	4003.0663183594	3817.2240527344	3928.6622167969	3877.67908203127	4099.92274414065	4717.78617187503	4197.24505859378	4119.61744140628	4087.25878906253	4260.95339843753	4426.07767578128	5193.73900390628	4907.43673828128	3766.65747070315	3955.40021484377	4112.6337011719	4001.13454101565	4297.00412109378	3918.32925781252	4112.53873046878	3850.19794921877	3816.97878906252	3988.80335937503	4053.50574218753	3824.73482421877	3971.4200292969	3667.7748339844	3818.6090917969	3592.46761718752	3662.58161132815	3674.69548828127
	23.5	4587.11494140628	5549.70412109378	5463.21626953128	5175.03289062503	5524.67976562503	4977.97068359378	4511.55267578128	6833.99705078129	4841.29232421878	3412.6545605469	3434.12529296877	3395.64325195315	4522.18019531253	5363.56363281253	6680.16498046879	6438.63900390629	5624.82273437504	5294.06099609378	4393.66326171878	5066.27398437503	4748.22890625003	4158.03230468753	4150.46212890628	4268.66509765628	4280.02744140628	4385.53761718753	4676.05777343753	4909.50802734378	4256.00484375003	4155.12535156253	4466.26710937503	4265.08791015628	4573.02937500003	4140.86484375003	4948.79548828128	4544.46751953128	4452.63447265628	4377.66662109378	4692.40013671878	4791.56683593753	4304.63357421878	4471.57898437503	4126.91583984378	5511.19130859378	8838.30050781256	6832.86359375004	4135.10396484378	3996.65903320315	3730.5627636719	3760.85070312502	3952.4912402344	4185.17947265628	4377.56125000003	4335.90673828128	4417.58826171878	4127.7613574219	4475.53164062503	4216.73457031253	4413.79685546878	3930.77492187503	3840.13810546877	3710.56031250002	4196.27451171878	3733.96273437502	4074.92332031253	3991.89263671877	3808.56512695315	3916.95849609377	3869.78695312502	4087.39071289065	4690.71244140628	4178.16500000003	4106.9047558594	4073.64359375003	4247.97658203128	4408.61712890628	5169.33640625003	4882.17105468753	3757.32486328127	3948.31286132815	4102.2263964844	3988.8066308594	4282.12453125003	3905.14761718752	4096.31602539065	3838.89529296877	3807.94148437502	3976.90497070315	4040.49056640628	3812.1785449219	3959.11107421877	3658.77492187502	3809.09641601565	3584.5876074219	3651.91165039065	3663.9012792969
	24	4552.10187500003	5501.62261718753	5414.80576171878	5128.54285156253	5466.47814453128	4944.38859375003	4486.92894531253	6790.46441406254	4804.90232421878	3406.72719726565	3429.19524414065	3391.84797851565	4495.65068359378	5322.93103515628	6613.23384765629	6385.40531250004	5583.49800781253	5260.96839843753	4380.19804687503	5033.27814453128	4721.64361328128	4148.28396484378	4134.65001953128	4253.37607421878	4258.60800781253	4370.27597656253	4649.51521484378	4883.78960937503	4243.21214843753	4144.15541015628	4446.11341796878	4250.38201171878	4554.49462890628	4127.91380859378	4946.81974609378	4514.97535156253	4426.50392578128	4355.14867187503	4665.05175781253	4769.38320312503	4290.14517578128	4452.42898437503	4113.96634765628	5484.41607421878	8836.99421875005	6814.79992187504	4118.7382714844	3982.87536132815	3719.54011718752	3749.48814453127	3938.55751953127	4170.32416015628	4363.75910156253	4323.92677734378	4403.69562500003	4116.5251074219	4459.39490234378	4207.81457031253	4395.28207031253	3917.97071289065	3827.85705078127	3697.59025390627	4179.86083984378	3722.9822167969	4064.33705078128	3981.34848632815	3799.88037109377	3905.37845703127	3861.4316699219	4074.61547851565	4663.46134765628	4158.8565917969	4095.16470703128	4060.52895507815	4235.70929687503	4391.37242187503	5145.83220703128	4855.43277343753	3748.00965820315	3941.42074218752	4091.88861328128	3975.97083984377	4267.41550781253	3891.8912011719	4080.97864257815	3828.86899414065	3800.21361328127	3966.44074218752	4028.9064746094	3799.63278320315	3947.60580078127	3649.22658203127	3799.91165039065	3576.58289062502	3641.7853808594	3654.00179687502
	24.5	4518.79611328128	5455.85634765628	5369.25738281253	5083.24333984378	5407.93015625003	4911.23488281253	4462.28998046878	6744.90488281254	4769.13593750003	3400.41828125002	3424.06415039065	3388.06322265627	4470.05226562503	5283.28316406253	6547.13845703129	6331.01105468754	5540.90218750003	5227.57626953128	4366.15072265628	4999.26019531253	4694.44724609378	4138.11029296878	4118.79527343753	4237.90861328128	4237.82748046878	4355.75224609378	4623.45208984378	4857.44902343753	4230.25365234378	4133.18646484378	4424.96554687503	4235.62242187503	4535.35300781253	4114.9674902344	4944.71822265628	4485.45375000003	4401.68496093753	4333.69759765628	4638.24445312503	4745.94957031253	4275.78205078128	4432.83791015628	4100.45840820315	5456.39970703128	8832.32003906256	6794.41781250004	4101.75833984378	3968.76007812502	3708.83383789065	3738.71765625002	3924.5727636719	4155.39986328128	4350.96591796878	4311.65210937503	4389.91199218753	4104.7846777344	4443.30449218753	4198.59451171878	4376.78099609378	3905.65911132815	3816.21855468752	3684.6144042969	4163.97080078128	3712.03118164065	4053.60390625003	3970.67168945315	3791.23133789065	3893.58738281252	3852.4153027344	4061.2807714844	4636.31714843753	4139.18082031253	4084.20942382815	4047.78060546878	4223.93357421878	4374.61824218753	5122.01214843753	4827.22232421878	3738.42445312502	3934.30493164065	4081.8123339844	3963.38240234377	4252.19492187503	3878.6716699219	4066.45754882815	3819.89849609377	3793.36625976565	3956.58438476565	4018.00025390628	3787.46437500002	3935.79527343752	3638.94188476565	3790.61161132815	3568.85548828127	3632.2701464844	3644.9296386719
