Temperature	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
20.0	0.010276673532719072	0.013359605762694061	0.013046795257570057	0.016637471505351324	0.017793703244531001	0.015912333214074863	0.014790615839052087	0.019187000985339396	0.015817447684472592	0.014039479510891472	0.013956736260005686	0.013844590058479784	0.014647953198413773	0.015900433117422463	0.018497907531384649	0.017996409905025143	0.016501043662054293	0.015547898572886958	0.013911868452577896	0.016061343510878564	0.015182011058713037	0.013530388849418717	0.013713163134430061	0.013736830447302483	0.014288103257256792	0.0137767742784106	0.014619717982630797	0.015501225028514009	0.013641951716068799	0.013591100116467048	0.01446424156831941	0.014039340172947763	0.01459687797862351	0.013493490041558085	0.013030544647447127	0.015642052565154798	0.015003624987571719	0.014383003137001483	0.015077879965418844	0.015090291713565655	0.013822857686220508	0.014399298650690239	0.013598224815807469	0.015825115273693756	0.016084546083488683	0.017406274736202529	0.014036804853160475	0.013868026899338793	0.014006086825781243	0.013856858809794793	0.013948338393202342	0.014209344810954202	0.013970714500936638	0.013314790018470538	0.013387129020136649	0.013544472617574896	0.01386728876435318	0.013836137607426137	0.014226819761192921	0.013750131277897194	0.014148809540037889	0.014220945508199596	0.014606692861456834	0.014072949662663228	0.014799198810248127	0.014651337683656004	0.014048104146527749	0.014386224949061719	0.014124503518083547	0.014920004307486946	0.01646755822146187	0.015519388763146435	0.014048927872940325	0.01365963143195593	0.013297380584759174	0.014130268724375249	0.013696204751013708	0.015021662780503658	0.014247980643048143	0.013968997576515691	0.014228791395438254	0.01471320656579736	0.014855421718792668	0.014529220997942091	0.014783982320291109	0.014147912118805988	0.014291793964914956	0.014457730888174345	0.014055110524280982	0.014182131877698472	0.014462864211484886	0.013871319526086608	0.013592990505820088	0.01387033823366352	0.014050466700963526	0.014098733867252019
20.5	0.010195154686777496	0.01323978632414889	0.012925312271490415	0.016492015507332588	0.017617915247368072	0.015808104783372183	0.014714798870863795	0.01907793732030871	0.015700356559482945	0.014017381312603378	0.013938585662198471	0.013827291651887161	0.014554592253763741	0.015778268424509936	0.018320471189995875	0.017861185470847574	0.016388490897516601	0.015452880769296537	0.013869251248205898	0.015961922095001083	0.015101885559439799	0.013502395316060515	0.013660809777651514	0.013687535048471505	0.014214273027916167	0.013721287592262559	0.014534430395229931	0.01542233838457511	0.013598868383594954	0.013551989843679491	0.014403584501944228	0.01399009866749012	0.014538999986376977	0.013450627491131526	0.013024255146808829	0.015542223063301558	0.014911270751486789	0.0143049903701442	0.014985345806036703	0.015021148322376429	0.013776589035034368	0.014339742288140306	0.013557013758806554	0.015754338498926879	0.016090315643777893	0.017367324223729459	0.013985544195848352	0.013819309270839759	0.013962855051994388	0.01381425224897743	0.013897104420032261	0.014158077492908623	0.013925386770339639	0.0132761637734484	0.01334413726404669	0.013511485939130629	0.01382023715853215	0.013802488853044116	0.014167569620413612	0.013704072869208564	0.014097791327623841	0.014174087043405642	0.014548855836404966	0.014031879647743287	0.014759784715798028	0.014608857090579264	0.01401464446376254	0.014344678399838077	0.014098078932108963	0.014875288564089597	0.016375629055143767	0.015452447444457338	0.014004056684937594	0.01361398509722213	0.013256017413963679	0.014076568565295926	0.013632789971112419	0.014950455745946572	0.014213249740708157	0.013945204049240684	0.014195793984070282	0.014669952810719214	0.01480595713519677	0.0144812110143277	0.014726442119921544	0.014103301890912785	0.014254358100142115	0.014410167025880627	0.014009833896738912	0.014134516524380195	0.014418518595315432	0.01384111760940194	0.013560365966274399	0.013839349327434235	0.014010270755000696	0.014054950401151758
21.0	0.010113635840835923	0.013119966885603717	0.012803829285410772	0.016346559509313848	0.017442127250205143	0.015703876352669507	0.01463898190267547	0.018968873655277996	0.015583265434493294	0.013995283114315285	0.013920435064391258	0.013809993245294498	0.014461231309113707	0.015656103731597409	0.0181430348486071	0.017725961036670002	0.016275938132978913	0.01535786296570611	0.013826634043833868	0.015862500679123575	0.015021760060166558	0.01347440178270231	0.013608456420872965	0.013638239649640527	0.014140442798575546	0.013665800906114522	0.014449142807829066	0.015343451740636211	0.01355578505112111	0.013512879570891936	0.014342927435569046	0.013940857162032477	0.014481121994130448	0.013407764940705001	0.01301796564617053	0.015442393561448315	0.01481891651540183	0.014226977603286917	0.014892811646654562	0.0149520049311872	0.013730320383848232	0.014280185925590371	0.013515802701805642	0.015683561724160005	0.0160960852040671	0.017328373711256385	0.013934283538536195	0.013770591642340688	0.013919623278207534	0.013771645688160064	0.013845870446862182	0.014106810174863042	0.013880059039742638	0.01323753752842626	0.013301145507956733	0.013478499260686363	0.013773185552711122	0.013768840098662095	0.014108319479634306	0.013658014460519933	0.014046773115209792	0.01412722857861169	0.014491018811353101	0.013990809632823387	0.014720370621347933	0.014566376497502562	0.013981184780997335	0.014303131850614438	0.01407165434613435	0.014830572820692214	0.016283699888825661	0.015385506125768236	0.013959185496934829	0.01356833876248833	0.013214654243168185	0.014022868406216568	0.013569375191211156	0.014879248711389483	0.014178518838368169	0.013921410521965672	0.014162796572702339	0.014626699055641105	0.014756492551600839	0.014433201030713274	0.014668901919551974	0.014058691663019618	0.014216922235369243	0.014362603163586944	0.013964557269196841	0.01408690117106192	0.014374172979145977	0.013810915692717276	0.013527741426728674	0.01380836042120495	0.013970074809037907	0.014011166935051457
21.5	0.010032116994894348	0.013000147447058548	0.012682346299331128	0.016201103511295108	0.017266339253042211	0.015599647921966827	0.014563164934487177	0.018859809990247309	0.015466174309503646	0.013973184916027148	0.013902284466584045	0.013792694838701875	0.014367870364463672	0.015533939038684884	0.017965598507218346	0.017590736602492465	0.016163385368441221	0.015262845162115688	0.013784016839461869	0.01576307926324607	0.01494163456089332	0.01344640824934411	0.013556103064094419	0.013588944250809551	0.014066612569234921	0.013610314219966484	0.014363855220428171	0.015264565096697312	0.013512701718647269	0.013473769298104383	0.014282270369193864	0.013891615656574834	0.014423244001883918	0.013364902390278474	0.013011676145532232	0.015342564059595075	0.014726562279316869	0.014148964836429636	0.014800277487272421	0.014882861539997972	0.013684051732662092	0.014220629563040436	0.01347459164480473	0.015612784949393131	0.01610185476435631	0.017289423198783314	0.013883022881224075	0.013721874013841654	0.013876391504420681	0.013729039127342701	0.013794636473692102	0.01405554285681746	0.013834731309145639	0.013198911283404122	0.013258153751866772	0.013445512582242096	0.013726133946890092	0.013735191344280074	0.014049069338854994	0.013611956051831301	0.013995754902795742	0.014080370113817738	0.014433181786301236	0.013949739617903446	0.014680956526897838	0.014523895904425821	0.013947725098232127	0.014261585301390798	0.014045229760159764	0.014785857077294868	0.016191770722507558	0.015318564807079136	0.013914314308932097	0.013522692427754531	0.01317329107237269	0.013969168247137212	0.013505960411309893	0.014808041676832395	0.014143787936028183	0.013897616994690663	0.014129799161334368	0.014583445300562959	0.014707027968004906	0.014385191047098884	0.014611361719182406	0.014014081435126417	0.014179486370596404	0.014315039301293226	0.01391928064165477	0.014039285817743644	0.014329827362976522	0.013780713776032608	0.013495116887182987	0.013777371514975665	0.013929878863075076	0.013967383468951195
22.0	0.0099505981489527735	0.012880328008513358	0.012560863313251486	0.016055647513276369	0.017090551255879282	0.015495419491264147	0.014487347966298882	0.018750746325216623	0.015349083184513997	0.013951086717739055	0.01388413386877683	0.013775396432109212	0.014274509419813642	0.015411774345772358	0.017788162165829572	0.017455512168314865	0.016050832603903532	0.015167827358525263	0.013741399635089867	0.015663657847368562	0.014861509061620079	0.013418414715985904	0.013503749707315871	0.013539648851978572	0.013992782339894297	0.013554827533818446	0.014278567633027305	0.015185678452758417	0.013469618386173424	0.013434659025316827	0.014221613302818683	0.013842374151117219	0.014365366009637386	0.013322039839851949	0.013005386644893934	0.015242734557741833	0.014634208043231909	0.014070952069572353	0.014707743327890281	0.014813718148808743	0.013637783081475955	0.014161073200490499	0.013433380587803814	0.015542008174626252	0.016107624324645516	0.017250472686310241	0.013831762223911916	0.013673156385342618	0.013833159730633827	0.013686432566525301	0.013743402500522025	0.01400427553877188	0.013789403578548638	0.013160285038381982	0.013215161995776815	0.01341252590379783	0.013679082341069064	0.013701542589898055	0.013989819198075687	0.013565897643142637	0.013944736690381654	0.014033511649023785	0.014375344761249367	0.013908669602983547	0.014641542432447743	0.014481415311349083	0.013914265415466918	0.014220038752167196	0.014018805174185151	0.01474114133389752	0.016099841556189456	0.015251623488390001	0.013869443120929331	0.013477046093020728	0.013131927901577162	0.013915468088057855	0.013442545631408627	0.014736834642275275	0.014109057033688237	0.013873823467415653	0.014096801749966427	0.014540191545484849	0.014657563384408977	0.014337181063484458	0.014553821518812841	0.013969471207233249	0.014142050505823534	0.014267475438999507	0.013874004014112699	0.013991670464425369	0.014285481746807068	0.013750511859347943	0.013462492347637264	0.013746382608746378	0.013889682917112286	0.013923600002850933
22.5	0.0098690793030112214	0.012760508569968229	0.012439380327171777	0.015910191515257629	0.016914763258716388	0.015391191060561377	0.014411530998110588	0.018641682660185937	0.015231992059524347	0.013928988519450999	0.013865983270969696	0.01375809802551667	0.014181148475163668	0.015289609652859774	0.017610725824440877	0.017320287734137324	0.015938279839365813	0.015072809554934893	0.013698782430717898	0.015564236431491024	0.014781383562346871	0.013390421182627671	0.013451396350537322	0.0134903534531475	0.013918952110553643	0.013499340847670465	0.014193280045626411	0.015106791808819487	0.013426535053699581	0.013395548752529336	0.01416095623644347	0.013793132645659576	0.014307488017390914	0.013279177289425487	0.012999097144255659	0.015142905055888625	0.014541853807146947	0.013992939302715038	0.014615209168508113	0.014744574757619457	0.013591514430289848	0.014101516837940564	0.013392169530802966	0.015471231399859434	0.016113393884934726	0.017211522173837073	0.01378050156659983	0.013624438756843481	0.013789927956846937	0.013643826005707937	0.013692168527351981	0.013953008220726268	0.013744075847951608	0.013121658793359874	0.013172170239686884	0.013379539225353626	0.013632030735248005	0.013667893835516096	0.013930569057296375	0.013519839234453972	0.013893718477967677	0.013986653184229869	0.014317507736197468	0.013867599588063681	0.014602128337997611	0.01443893471827238	0.013880805732701711	0.014178492202943519	0.013992380588210606	0.014696425590500136	0.016007912389871353	0.015184682169700972	0.0138245719329266	0.013431399758286961	0.013090564730781637	0.013861767928978534	0.01337913085150739	0.014665627607718159	0.014074326131348212	0.013850029940140575	0.014063804338598522	0.014496937790406778	0.014608098800813112	0.014289171079870142	0.014496281318443339	0.013924860979340047	0.014104614641050731	0.014219911576705681	0.013828727386570629	0.013944055111107058	0.014241136130637684	0.013720309942663276	0.01342986780809154	0.013715393702517056	0.013849486971149381	0.013879816536750671
23.0	0.009787560457069645	0.01264068913142306	0.012317897341092135	0.015764735517238893	0.016738975261553459	0.015286962629858698	0.014335714029922295	0.018532618995155251	0.015114900934534698	0.013906890321162865	0.013847832673162483	0.013740799618924007	0.014087787530513634	0.015167444959947249	0.017433289483052099	0.017185063299959752	0.015825727074828124	0.01497779175134447	0.0136561652263459	0.015464815015613516	0.014701258063073631	0.013362427649269469	0.013399042993758777	0.013441058054316521	0.013845121881213019	0.013443854161522426	0.014107992458225546	0.015027905164880588	0.013383451721225736	0.013356438479741779	0.014100299170068288	0.013743891140201933	0.014249610025144384	0.013236314738998958	0.012992807643617361	0.015043075554035383	0.014449499571061989	0.013914926535857759	0.014522675009125971	0.014675431366430227	0.013545245779103711	0.014041960475390629	0.013350958473802051	0.015400454625092557	0.016119163445223916	0.017172571661364003	0.013729240909287673	0.013575721128344412	0.013746696183060084	0.013601219444890573	0.0136409345541819	0.013901740902680686	0.013698748117354605	0.013083032548337736	0.013129178483596925	0.013346552546909359	0.013584979129426977	0.013634245081134077	0.013871318916517068	0.013473780825765341	0.013842700265553627	0.013939794719435917	0.014259670711145603	0.013826529573143743	0.014562714243547515	0.014396454125195642	0.013847346049936503	0.014136945653719877	0.013965956002235991	0.014651709847102753	0.01591598322355325	0.015117740851011871	0.013779700744923868	0.013385753423553163	0.013049201559986142	0.013808067769899176	0.013315716071606127	0.014594420573161071	0.014039595229008226	0.013826236412865567	0.014030806927230547	0.014453684035328668	0.014558634217217179	0.014241161096255716	0.014438741118073773	0.013880250751446844	0.014067178776277858	0.014172347714411997	0.013783450759028558	0.013896439757788781	0.014196790514468229	0.013690108025978611	0.01339724326854585	0.013684404796287771	0.013809291025186589	0.013836033070650408
23.5	0.0097087898410274844	0.012526076561845642	0.012201918108461999	0.015619585943177406	0.016562049669951031	0.015182400197442056	0.014257769551382842	0.018418558009286181	0.015000622825355572	0.013882890859998481	0.013828800370173549	0.013722456815976926	0.013999741436513278	0.015048384367186887	0.017257420730038785	0.017045222630265797	0.015711050196648379	0.014882305004793348	0.013613823499160786	0.015364274477990904	0.014621014265024107	0.013333106073969729	0.01334752231959171	0.01339217197781413	0.013773000695725122	0.013391166899535744	0.014025964982531808	0.014948330890186478	0.013342209538490026	0.013319162153473355	0.014039066538059366	0.013695634790981046	0.014192238225069057	0.01319308977298576	0.012986164606179736	0.014943868979025181	0.014360558989129059	0.01383852096144492	0.01443356494130121	0.014605774539817203	0.013498125645196207	0.013981127065827569	0.013309475744829964	0.015326716881940365	0.01612071865728144	0.017131004508393048	0.013676786134327967	0.013527288616872772	0.013703740952406026	0.013558819798860833	0.013591635483241622	0.013851251986029996	0.013652735895544131	0.013045224985135042	0.013086922771200334	0.013312652779144896	0.013537252395535982	0.013603287284498706	0.01381266990752773	0.013429060113920784	0.013792929635328405	0.013892153937183991	0.014202117068392977	0.013784923206379758	0.014523108583017526	0.014356269581059785	0.013815934966893631	0.014094830843538674	0.013937531492951708	0.014606924689642836	0.015824646943306285	0.015049017825023232	0.013737178106598373	0.01334116372256473	0.013009459962963703	0.013753595970665116	0.013253152654084398	0.014519281955568878	0.014004809472232212	0.013801462326824721	0.013995300997621118	0.014409150736988462	0.014508220836235305	0.014193252445577806	0.014381784708855644	0.013839503832723032	0.014033872491983315	0.014130072353531455	0.013739194244813249	0.01385081892736518	0.014152789211305354	0.013656515514284571	0.013363868909319088	0.013654388313212031	0.013769061315258055	0.013795390510483034
24.0	0.0096346834565635264	0.012417553190870026	0.012093794793774355	0.01547926699719469	0.01638757111547914	0.0150799775919505	0.014179951669214815	0.018301231591269975	0.014887869323179316	0.013858777977765252	0.013808947669633219	0.013707119375619798	0.013917611515002315	0.014934382746393608	0.017084512018613163	0.016904295313033085	0.015595623474057	0.014789277340003576	0.013572101353574832	0.015264209392376762	0.014539151331410208	0.01330184714194188	0.013296671962150128	0.013344205405931916	0.013704073597049365	0.01334456573119343	0.013946349841868339	0.014870024180099074	0.013302105537745742	0.013283998249609658	0.013975716315667618	0.013648412642571477	0.01413471628273435	0.013151826854267855	0.012980980048982533	0.014846887959326338	0.014276283205405723	0.013767338037014151	0.014349442830764683	0.014538153832347708	0.013452694084266534	0.013921251441524353	0.013267713092315121	0.01525225449917508	0.016118336036500078	0.017085716198435887	0.013622656881491953	0.013480635723517502	0.013663250682813774	0.013517854895814129	0.013543720879207986	0.013802086907659262	0.013609689761716014	0.01300918147793434	0.013045766408711296	0.013276414178645207	0.013488443200004639	0.013574511149659197	0.013754729176645383	0.013385315942458426	0.013748818793869064	0.013843594680526261	0.014146565676595339	0.01374438568569504	0.014485378905719047	0.014318349055813544	0.013784430182767086	0.014053161090869536	0.013907438874369184	0.014561270408093572	0.015732712308045762	0.014979472323775261	0.013697908839030881	0.013298213342233895	0.012971891310685924	0.013699797528612806	0.013192892551862867	0.014439763921455077	0.013970088579825823	0.01377737068920323	0.013960032249972328	0.014362782771657225	0.014458385349490524	0.01414507202386847	0.014327936583799024	0.013803358277694756	0.014005392023465305	0.01409289261020367	0.013699803956745174	0.013805236310542642	0.01411166086033796	0.013620875975368903	0.013331644993101259	0.013623896796906062	0.01373088152357123	0.0137581167917196
24.5	0.0095641906424193141	0.01231425546839874	0.011992063952092897	0.015342541370241327	0.016212054211128743	0.014978861506807134	0.014102085642156629	0.018178442414896526	0.01477704807111201	0.013833112915293811	0.013788285385908544	0.013691824438847661	0.013838364068578626	0.014823143942418317	0.01691376234885698	0.016760295589852515	0.015476646378653217	0.014695407653290698	0.01352857553442165	0.015161044598963063	0.014455406743595189	0.013269224344346435	0.013245684488759171	0.013295679018361982	0.013637202479636866	0.013300217759362413	0.013868172775566479	0.014789823110614688	0.013261481765796701	0.013248837538702384	0.013909241032807744	0.013601018085548793	0.014075310924863341	0.0131105789636001	0.012975465428435425	0.014749810151221223	0.014196237513158461	0.013699527679141919	0.014266985034789331	0.014466722843440036	0.013407655345761865	0.013859996726139582	0.013224149424072041	0.015174340504922383	0.01610981051333768	0.017034615221107278	0.013566496045972782	0.013432860442160913	0.013623922547263521	0.013479024556276888	0.013495630777950379	0.013752693518897671	0.013569790386951427	0.012972251300480004	0.013004932965792467	0.013238549522630967	0.013439774134310706	0.013544767018569296	0.013696831353187189	0.013343254710063418	0.013707015881246332	0.013795013742593018	0.014092786498336923	0.013703957007264607	0.014447125762969699	0.014279951486502735	0.013753054985999373	0.014010731946740837	0.013874965277463206	0.014513616764229865	0.015641138293530664	0.014908603644393437	0.013661264532548024	0.013256462556870139	0.012935828072230357	0.013647529388399195	0.013131822648888375	0.014355867748684354	0.013934361306897325	0.013752497130638669	0.013925655658320345	0.014317308345276827	0.014406816643249821	0.014097025659777737	0.014276954373746103	0.01377101896322358	0.013980156634071835	0.014057872652588572	0.013662718686465668	0.013761024735279377	0.014069441306292375	0.013582487954578688	0.013299016650494801	0.013594461625050999	0.013695005561039548	0.01372395812977854
