Temperature	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
49.5	6163.879551	5575.073906	5190.894375	5587.059453	5879.865391	5624.349375	5900.013633	5231.63502	5311.570566	2889.283672	2878.227852	2901.648955	7388.909043	8058.735879	7726.712715	8228.948027	8669.75168	9371.995664	7123.733555	6581.111152	6812.529063	7354.692715	7220.033809	6946.77248	4483.129395	5040.230439	5050.895752	5271.554473	5323.45793	5536.730996	4889.138623	5099.039707	4787.876787	5590.473105	5278.462852	5134.941602	5167.535859	4902.555469	4990.64583	5057.322412	5250.519824	5381.255742	4634.696533	4745.914922	4736.202451	5066.982012	4899.450078	4569.005449	5487.255869	5778.90627	6179.84332	5759.480488	5994.314863	7265.863457	7779.889707	4765.394854	7996.8175	5004.355117	5094.193516	4792.998418	5586.408379	5598.197793	5653.505723	5894.03998	5839.131328	5790.450039	6419.892109	7074.804922	6730.180137	6516.135352	6952.19582	6332.726309	8792.220391	8942.229434	8256.960117	8137.661211	8858.436641	7909.126113	8408.305762	8711.386875	11971.72836	9475.249961	9927.803125	7601.113262	4829.371836	5000.548828	5096.885742	7628.389648	7173.304512	6800.95373	7169.825234	7128.866074	7321.651035	3426.541621	3382.093193	3368.501416
50	6172.603184	5582.104355	5202.995977	5870.110508	6210.022285	5976.155625	6158.676348	5529.411445	5586.840059	2888.106309	2876.201006	2899.122197	7413.418105	8085.179023	7755.947539	8209.860703	8648.033789	9367.161953	7385.083613	6815.474883	7059.488047	7632.862227	7484.296348	7189.045156	4748.649902	5379.392559	5398.337891	5599.057129	5648.145195	5879.708965	5203.716563	5428.60334	5084.562021	5895.438379	5634.419688	5437.985742	5461.537422	5231.855439	5338.668926	5380.937637	5568.577285	5695.606289	4917.032813	5052.354512	5035.536064	5373.426816	5170.362617	4774.80707	5877.546328	6181.08834	6445.728027	6117.175313	6367.870137	7391.480313	7870.804473	5022.996387	8224.761133	5274.675137	5357.490313	4988.456367	5932.461621	5898.86666	5997.410996	6248.632637	6184.83293	6094.192754	6649.05209	7286.684922	7012.498105	6809.095332	7255.326445	6656.688438	9039.782461	9270.381582	8553.192188	8476.644355	8871.909844	7925.52291	8413.539961	8691.754219	11873.02996	9451.069922	9936.775664	7580.712285	4930.413906	5140.86043	5263.314688	7567.572715	7119.779316	6757.141152	7137.047285	7105.716543	7301.180957	3426.200576	3379.505361	3365.186104
50.5	6182.502617	5590.73168	5216.665957	6139.813672	6517.283887	6314.230332	6403.585879	5841.979941	5870.293262	2886.901592	2873.672041	2896.569648	7417.265527	8087.334844	7762.244961	8179.797109	8613.301133	9350.79668	7585.715742	6998.379121	7254.422266	7853.180137	7698.17418	7386.092051	5024.163008	5726.016289	5756.054785	5922.11668	5972.189395	6223.638535	5550.111348	5792.658008	5413.774609	6223.349492	6017.711738	5761.567793	5769.601152	5574.217441	5702.143574	5718.297637	5887.446875	6014.990625	5241.633867	5402.571934	5376.490801	5718.546934	5472.287813	5008.481289	6242.576777	6553.147344	6656.05957	6447.123301	6708.301211	7468.831387	7918.11082	5289.079434	8393.457949	5563.549902	5633.444512	5193.950039	6254.255859	6167.687129	6312.706309	6570.26002	6502.19084	6366.598125	6816.632656	7434.456484	7225.29291	7047.937969	7496.753926	6943.26791	9224.230879	9535.618438	8788.277949	8759.739043	8852.078828	7913.755	8397.373633	8660.186836	11760.18234	9410.323594	9924.873945	7539.169199	5018.586016	5257.524141	5408.630938	7511.581074	7071.273555	6716.292754	7102.516719	7079.74334	7277.154082	3425.49166	3376.976406	3362.028701
51	6193.200957	5601.454297	5232.559063	6379.927344	6782.97082	6618.687734	6622.36541	6150.746875	6147.047031	2885.723232	2870.841484	2894.060781	7406.479316	8072.031172	7752.859766	8143.022949	8570.525313	9325.764609	7724.273672	7127.882305	7393.786523	8014.351699	7860.105742	7534.291016	5295.444043	6064.041621	6106.112207	6224.588867	6278.651523	6553.045996	5913.231934	6175.615879	5762.039902	6557.831133	6411.965352	6090.830391	6075.204922	5909.39	6060.350918	6050.217168	6189.858535	6321.403359	5597.648066	5781.8725	5746.052441	6087.334395	5792.440977	5260.818613	6557.860957	6871.316309	6806.443789	6727.049707	6993.864395	7508.121367	7932.448164	5546.514609	8501.427969	5853.684102	5905.68875	5397.759512	6530.281641	6388.262324	6577.81957	6836.871641	6768.450352	6590.409766	6919.216406	7518.012305	7362.304531	7219.980664	7665.725566	7173.746348	9344.444063	9726.804258	8953.420039	8971.921113	8812.024688	7884.819121	8373.867305	8626.517852	11645.43273	9364.281445	9905.780664	7488.748691	5087.482383	5344.393613	5522.779316	7463.400508	7029.934063	6681.644355	7072.045059	7055.735469	7254.94041	3424.321143	3374.413252	3359.33502
51.5	6205.419902	5614.363184	5251.043203	6576.018887	6993.480371	6872.788867	6802.51752	6434.476426	6399.048203	2884.126436	2868.050928	2891.938193	7387.538848	8047.400703	7734.954063	8103.166172	8523.856875	9296.880977	7808.405273	7208.938613	7483.534512	8121.792676	7971.969434	7634.01625	5545.351953	6374.75375	6428.223301	6489.685801	6550.716816	6849.918691	6269.875098	6553.569512	6108.485762	6877.475977	6795.161094	6405.741426	6357.900762	6215.501055	6389.36457	6353.343516	6458.643828	6596.504492	5965.48541	6164.946172	6120.605703	6455.791309	6110.624609	5517.718477	6806.274609	7119.273184	6900.664863	6940.575605	7210.449668	7521.499258	7925.333359	5775.741934	8556.018496	6123.154668	6156.520391	5585.837949	6745.114316	6550.802852	6777.77541	7032.793242	6968.031426	6754.875566	6964.958613	7547.254434	7429.034551	7324.74125	7762.948711	7338.368984	9407.275625	9844.415859	9051.559492	9109.499531	8765.12418	7847.262773	8352.530977	8597.322031	11534.98113	9320.915117	9889.974727	7439.053984	5133.916094	5399.489355	5601.740332	7421.742637	6995.230391	6651.001719	7047.049141	7035.01707	7236.037832	3422.993223	3371.796416	3357.126611
52	6218.809883	5629.85	5272.256836	6723.41832	7146.096719	7068.084258	6936.208066	6676.502266	6613.326211	2882.258594	2865.404609	2889.656602	7364.344648	8018.278672	7712.666211	8062.763086	8475.626875	9266.492109	7848.693672	7250.628613	7532.577207	8184.76	8040.150547	7689.209883	5759.911426	6642.613281	6706.134961	6707.298008	6777.521582	7102.138691	6599.031406	6902.762656	6432.421602	7161.766602	7146.635273	6689.318301	6603.419238	6475.963184	6670.908789	6613.000391	6682.157578	6827.938223	6323.156445	6526.747207	6475.536895	6798.553457	6407.5525	5764.413633	6982.686191	7293.517422	6948.997031	7085.2125	7355.956543	7519.359258	7905.70541	5962.340332	8569.707422	6354.789961	6371.167324	5747.216406	6895.811758	6656.255547	6911.037578	7157.424316	7098.351973	6861.056602	6968.439785	7540.306543	7443.136133	7372.604434	7801.051797	7437.770586	9424.970352	9898.939531	9093.622617	9180.295859	8717.695234	7806.748027	8336.567813	8572.112031	11429.49797	9282.211953	9881.375234	7393.752422	5158.717734	5425.47666	5647.521348	7385.09584	6965.367695	6623.677988	7026.165918	7017.490801	7220.396797	3422.020029	3369.539014	3354.64876
52.5	6233.628887	5647.798965	5296.706855	6824.531484	7246.457793	7205.172773	7023.178613	6868.086445	6782.806816	2880.252324	2862.694658	2887.417598	7338.706719	7987.478242	7688.579395	8021.791543	8426.630547	9235.755898	7857.73627	7262.963867	7553.370977	8216.032598	8075.074824	7707.014023	5929.89666	6859.802754	6930.759766	6874.072285	6955.021152	7304.732793	6882.037656	7203.636387	6716.44377	7395.602988	7449.233184	6927.534707	6803.115605	6681.726914	6895.280391	6820.384668	6855.643965	7010.631953	6649.201777	6844.798223	6788.937051	7093.105547	6668.157773	5986.77623	7094.174102	7402.220117	6964.138594	7168.983535	7439.167051	7509.627695	7879.924355	6101.119258	8556.674219	6538.204727	6543.227324	5874.815898	6990.572324	6715.021406	6987.966543	7221.042734	7169.086719	6920.822891	6946.835645	7513.006016	7426.740879	7380.039727	7797.831211	7484.521094	9412.741953	9908.746875	9095.432031	9200.588984	8673.769961	7766.039082	8326.251484	8549.734141	11329.4	9247.191953	9879.862578	7352.773984	5166.376152	5429.371426	5666.781816	7351.737988	6938.496582	6599.173164	7009.107461	7002.78666	7206.89627	3420.582637	3366.882139	3352.294072
53	6250.70207	5669.28	5324.737969	6888.131543	7307.030957	7291.349727	7070.059141	7006.278027	6907.55582	2878.39501	2860.32998	2885.08751	7312.282539	7957.69041	7665.341582	7981.621543	8378.661055	9205.189141	7848.452539	7257.380742	7556.053164	8228.147305	8085.588574	7695.471309	6051.147227	7022.803242	7098.674043	6993.018672	7084.165918	7457.100625	7105.664414	7441.549063	6947.566465	7569.519316	7690.160078	7109.976348	6954.213535	6831.846484	7059.685215	6973.342148	6980.808203	7144.603516	6924.344961	7098.378203	7042.195	7322.416055	6878.805215	6171.521992	7153.979414	7459.458008	6958.704414	7205.285605	7474.448594	7497.987715	7852.350703	6194.707188	8528.119961	6669.503691	6671.290488	5966.369102	7042.321836	6741.980938	7023.811777	7240.626426	7195.71832	6948.639121	6915.090918	7479.406582	7398.284531	7365.333398	7772.597441	7494.296875	9383.744609	9890.323711	9073.521445	9188.608477	8633.796797	7726.78748	8320.785703	8528.889961	11235.49363	9214.974063	9884.587305	7316.597109	5161.586133	5419.109922	5667.302871	7321.1975	6913.820742	6576.920488	6994.969551	6990.117754	7194.592051	3418.818916	3364.60374	3350.051992
53.5	6269.88584	5693.850527	5355.880098	6924.358496	7340.406152	7336.963984	7084.494375	7097.536973	6992.990586	2876.250293	2858.112656	2882.441621	7285.719355	7929.415723	7642.81584	7941.821504	8331.58418	9174.951836	7828.640918	7241.217617	7549.811582	8228.231484	8077.001758	7661.74332	6124.89252	7133.001621	7211.689355	7069.30293	7170.472773	7562.168965	7264.634844	7610.242773	7118.444902	7681.673008	7863.362266	7232.628008	7059.086133	6931.754453	7168.443203	7076.595918	7062.761895	7235.760879	7137.259707	7279.857637	7226.011289	7478.608105	7034.381582	6311.413027	7177.033184	7480.1775	6941.651738	7208.561367	7477.031191	7485.142461	7824.440762	6249.868848	8491.808828	6753.24002	6760.565254	6023.933359	7064.31291	6748.787305	7033.213301	7233.16957	7195.104082	6958.554824	6881.157246	7447.322383	7367.169238	7340.828613	7736.88998	7480.381055	9345.286172	9856.241055	9038.383477	9158.44793	8596.912031	7688.073848	8318.012539	8508.407383	11146.12285	9184.157773	9892.55625	7283.738691	5149.009277	5400.624219	5656.568164	7292.188594	6890.690703	6555.443594	6982.198008	6978.935117	7182.464609	3417.419443	3362.567451	3347.334629
54	6290.847969	5721.023223	5390.10123	6944.745996	7358.189238	7355.246074	7077.205977	7152.349102	7049.633184	2874.169248	2855.778965	2879.547334	7258.229844	7902.488848	7619.955859	7901.923066	8284.995176	9144.210273	7803.153477	7219.635039	7539.243066	8221.812012	8057.173379	7613.048027	6158.736797	7199.371035	7279.753066	7113.402441	7223.928066	7629.77207	7364.406934	7714.239668	7232.199629	7738.909258	7972.53125	7300.306523	7127.579824	6993.010254	7233.862754	7141.82127	7111.47252	7294.11668	7287.826016	7395.062363	7345.961777	7565.674375	7139.704316	6406.663633	7178.238516	7479.444297	6920.10957	7194.40707	7460.849063	7472.385605	7796.705605	6277.827852	8453.166172	6800.975273	6820.481563	6054.095488	7069.800762	6746.036738	7030.270684	7213.989609	7181.260918	6961.239531	6847.863516	7420.753418	7340.741816	7315.122832	7699.960508	7453.976328	9302.998828	9815.218438	8998.128711	9120.421563	8561.570977	7649.786016	8317.271992	8486.575859	11061.75648	9153.367266	9901.825234	7253.918652	5132.775078	5378.96957	5640.172891	7264.43334	6868.289004	6535.401465	6969.683398	6967.764043	7169.969805	3415.886338	3360.580605	3344.235195
54.5	6313.549063	5750.629082	5426.922813	6956.338203	7367.051328	7357.493945	7058.130703	7182.237539	7087.483672	2872.253965	2853.436309	2876.953086	7229.929316	7876.033535	7597.087461	7861.658281	8239.088809	9113.688164	7776.73084	7196.229238	7528.204551	8213.469395	8030.502344	7555.591191	6162.688418	7234.028379	7315.280977	7136.586152	7254.646582	7670.181035	7415.934277	7766.887578	7298.483848	7753.988691	8027.772871	7322.189258	7168.896094	7027.822891	7269.138574	7180.333457	7137.265723	7330.397754	7384.115488	7456.477559	7414.385938	7595.378516	7204.144863	6461.256875	7168.705449	7468.204297	6897.072109	7171.997012	7436.98959	7460.048242	7770.364063	6289.74998	8413.943008	6824.638438	6861.423711	6064.333418	7067.467539	6740.636113	7023.225957	7192.023867	7163.757715	6963.181133	6817.813984	7395.372852	7320.681738	7292.164434	7665.916895	7422.975293	9260.327813	9772.002109	8956.811367	9080.449961	8528.71207	7611.48498	8318.1425	8464.136953	10986.07609	9121.567266	9910.897852	7226.988086	5115.329277	5357.390723	5622.621348	7237.972852	6845.788438	6516.841465	6957.863965	6956.541367	7156.821328	3413.960586	3358.488008	3341.74209
55	6337.932734	5783.029082	5466.452207	6964.013516	7372.253398	7350.516055	7032.848535	7195.700234	7114.594707	2870.413389	2851.538848	2874.429365	7200.071953	7849.512363	7572.883203	7820.867207	8193.563555	9081.243906	7749.755547	7173.072344	7516.881836	8203.844688	7998.234453	7492.619648	6146.210566	7245.759453	7327.73832	7145.799316	7270.161309	7691.30377	7432.93957	7781.702832	7328.515957	7739.060762	8041.460293	7308.442461	7191.840273	7046.170801	7284.782832	7201.516133	7148.385703	7352.601992	7436.774902	7478.738008	7446.030098	7582.469043	7238.010723	6482.268477	7153.369219	7451.744277	6874.003652	7146.471211	7410.21959	7446.895059	7744.840918	6292.501582	8374.637773	6834.676309	6891.192227	6060.933926	7060.399082	6734.24502	7015.663867	7171.808652	7146.177676	6965.440137	6790.354961	7371.913848	7301.52166	7273.130254	7636.263281	7389.55748	9216.949922	9726.779492	8915.163516	9039.180508	8496.71	7573.023887	8319.008828	8440.595938	10917.54488	9088.254141	9918.235742	7201.372734	5097.40457	5336.659707	5604.644063	7213.669746	6823.072617	6497.72623	6945.529805	6944.917598	7142.178145	3411.94375	3356.901162	3339.308984
55.5	6363.007461	5817.535469	5508.586309	6969.879824	7373.762871	7338.79916	7003.949043	7199.968164	7136.364199	2868.040127	2849.488799	2872.299883	7169.150313	7821.487578	7547.087305	7779.067695	8147.287305	9047.557539	7721.260801	7148.990703	7505.421777	8192.081074	7961.92707	7427.196504	6117.342148	7243.711582	7326.484063	7147.608242	7277.331836	7701.020664	7429.043281	7774.629707	7334.374941	7706.333887	8026.210898	7271.010449	7203.779707	7055.220801	7289.853359	7213.327676	7150.472539	7367.543066	7459.296973	7479.058496	7456.518027	7542.099551	7253.080723	6479.10375	7135.578242	7433.192656	6850.969902	7120.892813	7383.425957	7431.59082	7719.719863	6291.504277	8336.587813	6839.187344	6914.747578	6049.234961	7050.404375	6727.361816	7009.064961	7154.21082	7130.454941	6967.633906	6765.245898	7349.414785	7283.309004	7257.093496	7611.084414	7354.361797	9172.654688	9680.138945	8873.220938	8996.42418	8464.840547	7533.970156	8318.960938	8415.649648	10854.40047	9052.813594	9922.60625	7176.423223	5079.577266	5316.820195	5586.847266	7190.310313	6799.65416	6477.761543	6931.887188	6932.004902	7126.048613	3409.985879	3354.810078	3336.861152
56	6389.763164	5854.369199	5554.184668	6974.510801	7371.881348	7325.217031	6974.242734	7198.106094	7154.965234	2866.19583	2847.280918	2870.634639	7136.623477	7792.398105	7519.313008	7736.60668	8100.87209	9013.090625	7692.328672	7124.301719	7492.947051	8178.194336	7923.255488	7361.255996	6082.392168	7234.051055	7318.119805	7145.750898	7279.273945	7704.147559	7414.867012	7756.808145	7326.54127	7665.984355	7993.653574	7219.698359	7210.383438	7059.46293	7290.028066	7220.022363	7147.588359	7378.427773	7463.913809	7469.950117	7458.088633	7486.561172	7256.795938	6460.002148	7116.127207	7413.604766	6828.21834	7096.862305	7357.786523	7415.198691	7695.033027	6289.130039	8299.906289	6842.657324	6934.630762	6032.378633	7038.069668	6720.159707	7003.074004	7138.795098	7116.462773	6968.121367	6742.714707	7327.407852	7267.231602	7244.259863	7590.771875	7318.069219	9128.287891	9632.703164	8831.492617	8953.441055	8433.198477	7494.762695	8317.82832	8389.51332	10797.60285	9015.622539	9924.232539	7152.004219	5061.887832	5297.912285	5569.639902	7167.505566	6775.151504	6457.208438	6917.158789	6917.044336	7108.353867	3407.206406	3352.356367	3334.623838
56.5	6417.54627	5894.224961	5603.220918	6976.824395	7365.340352	7308.034941	6942.588516	7190.887695	7170.185234	2864.871064	2844.983086	2869.359961	7102.785098	7760.428145	7490.215586	7692.490332	8053.711133	8975.575313	7661.306055	7098.285332	7479.411328	8161.52125	7881.078633	7295.518594	6044.785801	7220.301094	7305.917148	7141.066191	7276.462324	7699.952324	7395.815918	7734.467129	7311.443379	7622.991699	7952.10832	7161.623574	7212.781875	7060.32457	7286.675977	7222.738633	7139.160938	7384.530352	7455.812207	7456.150117	7455.978711	7424.181191	7253.875879	6430.248379	7094.480938	7393.080605	6804.519961	7072.298691	7331.399688	7394.792891	7668.609824	6285.051563	8263.195273	6846.268867	6951.659727	6011.960195	7023.667617	6712.053965	6996.886152	7123.837207	7102.89377	6965.017754	6721.293574	7304.012578	7251.441094	7233.069336	7574.246113	7280.907637	9083.356875	9584.288398	8788.752148	8908.141133	8398.180625	7452.828906	8311.970469	8361.01168	10745.02641	8977.166758	9922.25668	7126.954766	5044.356797	5279.902285	5552.908906	7143.627129	6747.613652	6433.160059	6898.92875	6899.441152	7086.661699	3404.295322	3349.561133	3332.35332
57	6447.490977	5939.373828	5658.699883	6974.069082	7352.778281	7284.675996	6906.907969	7176.786152	7178.858379	2863.363135	2842.575254	2867.77	7066.048789	7723.625527	7457.00502	7644.545605	8002.964941	8931.248398	7623.838633	7067.408477	7461.381348	8136.986035	7831.426543	7226.243262	6004.233125	7201.001602	7287.63875	7129.756719	7266.549609	7686.179727	7372.876992	7707.240859	7288.880254	7575.689004	7901.859355	7095.730332	7210.485098	7056.030918	7278.233379	7217.552832	7123.381914	7383.630293	7435.76748	7437.66752	7449.351387	7357.121211	7242.560645	6390.494082	7067.873594	7368.132715	6778.241074	7044.447715	7301.322305	7367.852852	7637.058809	6277.412051	8223.659004	6847.873008	6962.221758	5984.832227	7004.136133	6700.354043	6986.953047	7106.569805	7087.292676	6955.26459	6697.255078	7279.126797	7232.763242	7219.240391	7557.650254	7238.321836	9034.476367	9531.424219	8741.061641	8856.774336	8356.342754	7406.300449	8298.463145	8330.78582	10687.83238	8935.533086	9911.711406	7097.153242	5025.266816	5260.197051	5532.439941	7115.459727	6715.552617	6401.696387	6874.72457	6875.959004	7058.621152	3400.653711	3346.67958	3329.381719
57.5	6480.242031	5990.591699	5721.55627	6965.797969	7332.9825	7256.86498	6867.949551	7156.873535	7180.891504	2861.815781	2839.835391	2866.354805	7026.436113	7681.086133	7420.098242	7592.872441	7949.621309	8882.429414	7581.959629	7031.142188	7438.740293	8103.383945	7773.863379	7153.631621	5961.316289	7176.88	7264.279844	7112.597793	7251.025918	7663.849219	7348.22748	7677.364609	7260.764473	7525.016348	7843.969883	7024.843418	7202.344648	7046.268262	7264.366016	7204.964941	7100.964512	7376.290762	7408.293809	7416.108633	7437.834063	7287.86541	7222.602227	6342.358789	7036.410918	7338.622754	6748.209551	7013.465645	7268.834414	7335.319199	7602.684121	6266.533613	8181.488027	6846.69668	6964.636895	5950.926406	6979.139902	6684.980898	6973.045195	7085.954531	7070.416348	6938.882422	6671.072441	7251.538418	7212.770156	7200.839824	7539.609668	7188.458105	8981.302188	9474.343164	8687.946406	8800.709102	8308.380645	7356.488887	8277.942637	8298.811563	10625.95559	8890.002539	9891.465586	7062.867539	5004.449473	5239.004961	5508.827266	7079.890762	6678.755273	6365.241113	6845.675586	6847.388418	7024.928477	3396.782656	3343.166465	3325.912764
58	6516.629395	6048.614746	5792.432676	6951.348965	7306.399355	7224.266602	6825.791602	7130.665117	7175.104063	2860.603721	2837.087559	2864.592773	6982.334512	7633.12248	7377.854668	7537.10084	7893.33502	8827.724648	7535.559043	6990.299043	7411.317656	8061.027637	7707.913398	7076.76791	5915.996328	7146.993164	7235.35252	7087.733574	7228.034355	7630.969258	7320.825879	7643.037227	7226.79916	7470.533164	7779.754063	6949.992246	7188.03209	7030.410879	7244.238633	7183.790215	7071.562871	7361.25123	7374.064863	7390.482344	7420.841406	7217.720664	7193.940703	6287.271934	6999.373457	7303.764434	6713.834297	6978.083516	7233.087012	7297.209766	7564.707305	6251.144609	8135.262832	6842.280352	6958.753594	5910.428965	6948.525684	6665.230391	6953.879961	7061.18291	7050.325879	6915.411816	6641.168301	7220.131699	7189.109648	7176.191836	7517.979102	7130.682773	8923.94168	9411.83582	8628.248008	8739.981758	8253.823828	7302.917891	8249.638438	8264.410469	10559.31199	8840.683633	9860.976641	7023.404434	4981.727363	5215.774492	5481.89041	7037.816523	6637.207363	6323.928965	6812.022402	6813.778359	6985.299004	3392.226846	3339.737031	3321.996934
58.5	6556.014219	6113.539922	5871.263809	6929.757871	7272.787246	7186.039258	6779.728867	7098.008301	7161.024023	2858.662695	2834.207559	2862.740742	6933.952813	7579.191973	7330.934219	7476.757578	7833.407207	8767.104648	7483.650566	6944.289043	7378.602891	8010.566035	7634.068184	6995.878965	5868.143711	7112.278457	7201.208867	7055.271387	7198.224355	7587.406152	7289.624258	7604.191445	7187.744902	7410.648945	7710.132441	6870.725313	7166.672637	7008.682969	7217.216504	7153.876055	7035.075918	7338.441211	7332.315918	7358.270195	7396.882441	7148.509063	7157.549766	6225.599316	6956.952832	7263.612891	6674.833184	6937.706094	7192.602246	7252.942988	7521.823066	6231.328809	8084.059727	6833.14668	6943.792422	5863.33043	6912.99623	6640.595625	6929.611504	7031.384961	7025.224883	6885.411211	6606.450488	7183.725488	7159.871777	7143.480723	7491.552734	7065.236973	8862.394336	9344.666328	8561.998008	8673.206484	8192.921758	7245.604824	8213.06582	8227.638359	10487.0316	8787.623125	9820.059297	6978.797656	4957.605781	5190.693457	5451.431484	6989.074434	6590.808418	6277.287891	6773.173906	6775.9225	6939.682168	3388.179941	3336.099668	3317.760586
59	6600.377949	6185.837266	5958.572246	6901.985215	7234.023574	7145.902402	6733.261934	7062.24248	7140.641895	2856.010059	2831.376992	2860.672861	6881.972676	7521.152012	7278.842676	7413.54541	7771.289336	8705.964648	7429.816836	6895.985879	7340.918652	7952.662891	7552.997715	6911.058945	5818.686426	7072.498516	7161.22832	7016.834434	7164.070176	7538.48623	7257.302695	7563.998242	7144.3875	7346.304727	7634.31459	6787.426309	7139.795313	6981.057617	7184.522773	7117.100254	6995.597949	7312.412813	7288.185918	7322.397031	7366.387676	7081.792227	7114.301465	6158.728262	6910.066934	7218.382441	6631.937852	6894.938672	7151.36541	7206.448281	7476.931465	6209.242539	8029.151855	6819.295625	6919.289727	5810.134004	6871.89832	6611.550859	6900.330938	6998.399648	6997.505449	6852.032734	6569.871582	7143.134453	7125.543379	7103.493809	7459.405332	6991.575391	8797.245391	9273.67	8490.729609	8604.082734	8131.724961	7190.306992	8173.286367	8192.234199	10411.36801	8730.965742	9770.241992	6928.896055	4931.690039	5163.179258	5418.073555	6935.914434	6543.285234	6230.210996	6734.78752	6736.830859	6892.721152	3384.220967	3332.680146	3313.489512
59.5	6647.756914	6261.253105	6049.302734	6873.171992	7193.792539	7108.000293	6688.736074	7026.653477	7118.444492	2853.411152	2828.658555	2858.985508	6829.333047	7463.44627	7225.522695	7351.927441	7711.470879	8648.91625	7379.432617	6850.122148	7303.105527	7895.139746	7473.26457	6829.613691	5770.65125	7031.400137	7120.659785	6977.954336	7129.514902	7489.721016	7226.24791	7525.705039	7101.690566	7283.54	7558.836211	6708.995234	7110.845293	6951.956992	7150.520645	7080.053887	6956.786348	7286.350742	7246.650586	7286.827598	7334.474512	7023.124922	7071.351504	6094.106641	6862.566309	7172.824648	6588.410957	6854.445918	7112.315957	7161.053555	7434.571367	6187.77418	7976.280313	6804.150391	6891.299727	5757.569746	6831.655078	6581.542402	6871.017168	6965.898047	6969.536543	6818.964277	6534.742695	7101.589727	7089.369688	7062.078457	7426.391699	6917.653301	8734.395898	9205.516797	8422.603828	8539.626875	8074.916523	7140.242773	8134.337988	8156.108984	10340.61922	8674.812578	9720.209922	6880.684414	4907.215879	5136.670293	5387.391465	6883.851758	6497.984141	6187.497324	6699.820605	6701.044492	6849.193789	3381.005166	3329.53166	3309.379512
60	6697.985332	6338.05	6141.810059	6843.443535	7153.092578	7070.150762	6645.871309	6990.400781	7093.031309	2850.590117	2825.935869	2857.06499	6778.037188	7408.419961	7172.240527	7292.178438	7652.455059	8595.049414	7329.397402	6806.598418	7264.985547	7839.619766	7396.821465	6753.236855	5724.553906	6990.732207	7080.224453	6938.581602	7093.040098	7439.69418	7193.627383	7486.796016	7058.922598	7222.757363	7485.634609	6635.774668	7082.236309	6922.339023	7116.284824	7042.38959	6917.489473	7259.114414	7205.463691	7249.502891	7301.981309	6972.39918	7030.320996	6034.333418	6815.986816	7128.180488	6546.039863	6815.055293	7072.844941	7115.683496	7390.010703	6165.926816	7924.553984	6787.361953	6861.617129	5707.584434	6793.985488	6551.485	6841.05498	6933.380625	6939.891797	6785.212695	6499.137441	7059.092871	7051.596504	7020.164199	7391.484355	6847.189082	8676.787969	9141.538867	8358.985391	8479.708906	8021.950742	7093.272754	8095.372773	8119.795332	10275.34922	8620.690469	9672.269961	6834.421777	4884.598516	5110.95082	5359.308828	6834.307988	6454.743027	6147.603652	6665.422188	6667.391328	6808.499063	3378.157773	3327.012656	3305.825264
